2022-10-24 15:52:09,459 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:52:15,373 - DEBUG    - server: get_message((<socket.socket fd=404, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53124)>,), {}) 
2022-10-24 15:52:15,373 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:52:15,373 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666608734.3630662, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:52:15,374 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:52:15,374 - DEBUG    - server: send_message((<socket.socket fd=404, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53124)>, {'response': 200}), {}) 
2022-10-24 15:52:15,374 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:56:51,015 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:57:02,660 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:57:09,845 - DEBUG    - server: get_message((<socket.socket fd=468, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54162)>,), {}) 
2022-10-24 15:57:09,845 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:57:09,845 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666609028.8350484, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:57:09,845 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:57:09,846 - DEBUG    - server: send_message((<socket.socket fd=468, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54162)>, {'response': 200}), {}) 
2022-10-24 15:57:09,846 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 16:01:58,725 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 16:03:24,452 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 16:03:31,696 - DEBUG    - server: get_message((<socket.socket fd=364, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54232)>,), {}) 
2022-10-24 16:03:31,696 - INFO     - Функция get_message вызвана из функции main_server 
